ProductKey,Product Name,Subcategory,Category,Color,ProductFamily,BrandKey
223,Litware Home Theater System 5.1 Channel M516 Silver,Home Theater System,TV and Video,Silver,Litware Home Theater System 5.1 Channel M516,5
224,Litware Home Theater System 4.1 Channel M410 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 4.1 Channel M410,5
225,Litware Home Theater System 5.1 Channel M511 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 5.1 Channel M511,5
226,Litware Home Theater System 2.1 Channel E210 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 2.1 Channel E210,5
227,Litware Home Theater System 5.1 Channel M510 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 5.1 Channel M510,5
228,Litware Home Theater System 2.1 Channel E211 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 2.1 Channel E211,5
229,Litware Home Theater System 2.1 Channel E212 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 2.1 Channel E212,5
230,Litware Home Theater System 4.1 Channel M411 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 4.1 Channel M411,5
231,Litware Home Theater System 4.1 Channel M412 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 4.1 Channel M412,5
232,Litware Home Theater System 4.1 Channel M413 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 4.1 Channel M413,5
233,Litware Home Theater System 5.1 Channel M512 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 5.1 Channel M512,5
234,Litware Home Theater System 5.1 Channel M513 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 5.1 Channel M513,5
235,Litware Home Theater System 7.1 Channel M710 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 7.1 Channel M710,5
236,Litware Home Theater System 7.1 Channel X711 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 7.1 Channel X711,5
237,Litware Home Theater System 5.1 Channel M514 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 5.1 Channel M514,5
238,Litware Home Theater System 5.1 Channel M515 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 5.1 Channel M515,5
239,Litware Home Theater System 5.1 Channel M516 Brown,Home Theater System,TV and Video,Brown,Litware Home Theater System 5.1 Channel M516,5
240,Contoso Home Theater System 2.1 Channel E1200 Black,Home Theater System,TV and Video,Black,Contoso Home Theater System 2.1 Channel E1200,3
241,Contoso Home Theater System 2.1 Channel M1210 Black,Home Theater System,TV and Video,Black,Contoso Home Theater System 2.1 Channel M1210,3
242,Contoso Home Theater System 7.1 Channel M1700 Black,Home Theater System,TV and Video,Black,Contoso Home Theater System 7.1 Channel M1700,3
243,Contoso Home Theater System 4.1 Channel M1400 Black,Home Theater System,TV and Video,Black,Contoso Home Theater System 4.1 Channel M1400,3
244,Contoso Home Theater System 5.1 Channel M1500 Black,Home Theater System,TV and Video,Black,Contoso Home Theater System 5.1 Channel M1500,3
245,Contoso Home Theater System 5.1 Channel M1510 Black,Home Theater System,TV and Video,Black,Contoso Home Theater System 5.1 Channel M1510,3
246,Contoso Home Theater System 4.1 Channel M1410 Black,Home Theater System,TV and Video,Black,Contoso Home Theater System 4.1 Channel M1410,3
247,Contoso Home Theater System 5.1 Channel M1520 Black,Home Theater System,TV and Video,Black,Contoso Home Theater System 5.1 Channel M1520,3
248,Contoso Home Theater System 5.1 Channel M1530 Black,Home Theater System,TV and Video,Black,Contoso Home Theater System 5.1 Channel M1530,3
249,Contoso Home Theater System 2.1 Channel E1220 Black,Home Theater System,TV and Video,Black,Contoso Home Theater System 2.1 Channel E1220,3
250,Contoso Home Theater System 5.1 Channel M1540 Black,Home Theater System,TV and Video,Black,Contoso Home Theater System 5.1 Channel M1540,3
251,Contoso Home Theater System 4.1 Channel M1420 Black,Home Theater System,TV and Video,Black,Contoso Home Theater System 4.1 Channel M1420,3
252,Contoso Home Theater System 2.1 Channel M1230 Black,Home Theater System,TV and Video,Black,Contoso Home Theater System 2.1 Channel M1230,3
253,Contoso Home Theater System 2.1 Channel E1200 Silver,Home Theater System,TV and Video,Silver,Contoso Home Theater System 2.1 Channel E1200,3
254,Contoso Home Theater System 2.1 Channel M1210 Silver,Home Theater System,TV and Video,Silver,Contoso Home Theater System 2.1 Channel M1210,3
255,Contoso Home Theater System 7.1 Channel M1700 Silver,Home Theater System,TV and Video,Silver,Contoso Home Theater System 7.1 Channel M1700,3
256,Contoso Home Theater System 4.1 Channel M1400 Silver,Home Theater System,TV and Video,Silver,Contoso Home Theater System 4.1 Channel M1400,3
257,Contoso Home Theater System 5.1 Channel M1500 Silver,Home Theater System,TV and Video,Silver,Contoso Home Theater System 5.1 Channel M1500,3
258,Contoso Home Theater System 5.1 Channel M1510 Silver,Home Theater System,TV and Video,Silver,Contoso Home Theater System 5.1 Channel M1510,3
259,Contoso Home Theater System 4.1 Channel M1410 Silver,Home Theater System,TV and Video,Silver,Contoso Home Theater System 4.1 Channel M1410,3
260,Contoso Home Theater System 5.1 Channel M1520 Silver,Home Theater System,TV and Video,Silver,Contoso Home Theater System 5.1 Channel M1520,3
261,Contoso Home Theater System 5.1 Channel M1530 Silver,Home Theater System,TV and Video,Silver,Contoso Home Theater System 5.1 Channel M1530,3
262,Contoso Home Theater System 2.1 Channel E1220 Silver,Home Theater System,TV and Video,Silver,Contoso Home Theater System 2.1 Channel E1220,3
263,Contoso Home Theater System 5.1 Channel M1540 Silver,Home Theater System,TV and Video,Silver,Contoso Home Theater System 5.1 Channel M1540,3
264,Contoso Home Theater System 4.1 Channel M1420 Silver,Home Theater System,TV and Video,Silver,Contoso Home Theater System 4.1 Channel M1420,3
265,Contoso Home Theater System 2.1 Channel M1230 Silver,Home Theater System,TV and Video,Silver,Contoso Home Theater System 2.1 Channel M1230,3
266,Contoso Home Theater System 2.1 Channel E1200 White,Home Theater System,TV and Video,White,Contoso Home Theater System 2.1 Channel E1200,3
267,Contoso Home Theater System 2.1 Channel M1210 White,Home Theater System,TV and Video,White,Contoso Home Theater System 2.1 Channel M1210,3
268,Contoso Home Theater System 7.1 Channel M1700 White,Home Theater System,TV and Video,White,Contoso Home Theater System 7.1 Channel M1700,3
269,Contoso Home Theater System 4.1 Channel M1400 White,Home Theater System,TV and Video,White,Contoso Home Theater System 4.1 Channel M1400,3
270,Contoso Home Theater System 5.1 Channel M1500 White,Home Theater System,TV and Video,White,Contoso Home Theater System 5.1 Channel M1500,3
271,Contoso Home Theater System 5.1 Channel M1510 White,Home Theater System,TV and Video,White,Contoso Home Theater System 5.1 Channel M1510,3
272,Contoso Home Theater System 4.1 Channel M1410 White,Home Theater System,TV and Video,White,Contoso Home Theater System 4.1 Channel M1410,3
273,Contoso Home Theater System 5.1 Channel M1520 White,Home Theater System,TV and Video,White,Contoso Home Theater System 5.1 Channel M1520,3
274,Contoso Home Theater System 5.1 Channel M1530 White,Home Theater System,TV and Video,White,Contoso Home Theater System 5.1 Channel M1530,3
275,Contoso Home Theater System 2.1 Channel E1220 White,Home Theater System,TV and Video,White,Contoso Home Theater System 2.1 Channel E1220,3
276,Contoso Home Theater System 5.1 Channel M1540 White,Home Theater System,TV and Video,White,Contoso Home Theater System 5.1 Channel M1540,3
277,Contoso Home Theater System 4.1 Channel M1420 White,Home Theater System,TV and Video,White,Contoso Home Theater System 4.1 Channel M1420,3
278,Contoso Home Theater System 2.1 Channel M1230 White,Home Theater System,TV and Video,White,Contoso Home Theater System 2.1 Channel M1230,3
279,Contoso Home Theater System 2.1 Channel E1200 Brown,Home Theater System,TV and Video,Brown,Contoso Home Theater System 2.1 Channel E1200,3
280,Contoso Home Theater System 2.1 Channel M1210 Brown,Home Theater System,TV and Video,Brown,Contoso Home Theater System 2.1 Channel M1210,3
281,Contoso Home Theater System 7.1 Channel M1700 Brown,Home Theater System,TV and Video,Brown,Contoso Home Theater System 7.1 Channel M1700,3
282,Contoso Home Theater System 4.1 Channel M1400 Brown,Home Theater System,TV and Video,Brown,Contoso Home Theater System 4.1 Channel M1400,3
283,Contoso Home Theater System 5.1 Channel M1500 Brown,Home Theater System,TV and Video,Brown,Contoso Home Theater System 5.1 Channel M1500,3
284,Contoso Home Theater System 5.1 Channel M1510 Brown,Home Theater System,TV and Video,Brown,Contoso Home Theater System 5.1 Channel M1510,3
285,Contoso Home Theater System 4.1 Channel M1410 Brown,Home Theater System,TV and Video,Brown,Contoso Home Theater System 4.1 Channel M1410,3
286,Contoso Home Theater System 5.1 Channel M1520 Brown,Home Theater System,TV and Video,Brown,Contoso Home Theater System 5.1 Channel M1520,3
287,Contoso Home Theater System 5.1 Channel M1530 Brown,Home Theater System,TV and Video,Brown,Contoso Home Theater System 5.1 Channel M1530,3
288,Contoso Home Theater System 2.1 Channel E1220 Brown,Home Theater System,TV and Video,Brown,Contoso Home Theater System 2.1 Channel E1220,3
289,Contoso Home Theater System 5.1 Channel M1540 Brown,Home Theater System,TV and Video,Brown,Contoso Home Theater System 5.1 Channel M1540,3
290,Contoso Home Theater System 4.1 Channel M1420 Brown,Home Theater System,TV and Video,Brown,Contoso Home Theater System 4.1 Channel M1420,3
291,Contoso Home Theater System 2.1 Channel M1230 Brown,Home Theater System,TV and Video,Brown,Contoso Home Theater System 2.1 Channel M1230,3
292,SV Car Video LCD7W M7080 Black,Car Video,TV and Video,Black,SV Car Video LCD7W M7080,8
293,SV Car Video LCD7W M7081 Black,Car Video,TV and Video,Black,SV Car Video LCD7W M7081,8
294,SV Car Video TFT7 M7000 Black,Car Video,TV and Video,Black,SV Car Video TFT7 M7000,8
295,SV Car Video TFT6.2W E6280 Black,Car Video,TV and Video,Black,SV Car Video TFT6.2W E6280,8
296,SV Car Video TFT6.2W E6281 Black,Car Video,TV and Video,Black,SV Car Video TFT6.2W E6281,8
297,SV Car Video TFT6.2W E6282 Black,Car Video,TV and Video,Black,SV Car Video TFT6.2W E6282,8
298,SV Car Video TFT7 M7001 Black,Car Video,TV and Video,Black,SV Car Video TFT7 M7001,8
299,SV Car Video AM/FM E1000 Black,Car Video,TV and Video,Black,SV Car Video AM/FM E1000,8
300,SV Car Video AM/FM E1001 Black,Car Video,TV and Video,Black,SV Car Video AM/FM E1001,8
301,SV Car Video TFT7 M7002 Black,Car Video,TV and Video,Black,SV Car Video TFT7 M7002,8
302,SV Car Video LCD9.2W X9280 Black,Car Video,TV and Video,Black,SV Car Video LCD9.2W X9280,8
303,SV Car Video LCD9.2W X9281 Black,Car Video,TV and Video,Black,SV Car Video LCD9.2W X9281,8
304,SV Car Video LCD7W M7082 Black,Car Video,TV and Video,Black,SV Car Video LCD7W M7082,8
305,SV Car Video LCD7 M7001 Black,Car Video,TV and Video,Black,SV Car Video LCD7 M7001,8
306,SV Car Video LCD7 M7002 Black,Car Video,TV and Video,Black,SV Car Video LCD7 M7002,8
307,SV Car Video LCD7 M7003 Black,Car Video,TV and Video,Black,SV Car Video LCD7 M7003,8
308,SV Car Video LCD7W M7080 Silver,Car Video,TV and Video,Silver,SV Car Video LCD7W M7080,8
309,SV Car Video LCD7W M7081 Silver,Car Video,TV and Video,Silver,SV Car Video LCD7W M7081,8
310,SV Car Video TFT7 M7000 Silver,Car Video,TV and Video,Silver,SV Car Video TFT7 M7000,8
311,SV Car Video TFT6.2W E6280 Silver,Car Video,TV and Video,Silver,SV Car Video TFT6.2W E6280,8
312,SV Car Video TFT6.2W E6281 Silver,Car Video,TV and Video,Silver,SV Car Video TFT6.2W E6281,8
313,SV Car Video TFT6.2W E6282 Silver,Car Video,TV and Video,Silver,SV Car Video TFT6.2W E6282,8
314,SV Car Video TFT7 M7001 Silver,Car Video,TV and Video,Silver,SV Car Video TFT7 M7001,8
315,SV Car Video AM/FM E1000 Silver,Car Video,TV and Video,Silver,SV Car Video AM/FM E1000,8
316,SV Car Video AM/FM E1001 Silver,Car Video,TV and Video,Silver,SV Car Video AM/FM E1001,8
317,SV Car Video TFT7 M7002 Silver,Car Video,TV and Video,Silver,SV Car Video TFT7 M7002,8
318,SV Car Video LCD9.2W X9280 Silver,Car Video,TV and Video,Silver,SV Car Video LCD9.2W X9280,8
319,SV Car Video LCD9.2W X9281 Silver,Car Video,TV and Video,Silver,SV Car Video LCD9.2W X9281,8
320,SV Car Video LCD7W M7082 Silver,Car Video,TV and Video,Silver,SV Car Video LCD7W M7082,8
321,SV Car Video LCD7 M7001 Silver,Car Video,TV and Video,Silver,SV Car Video LCD7 M7001,8
322,SV Car Video LCD7 M7002 Silver,Car Video,TV and Video,Silver,SV Car Video LCD7 M7002,8
323,SV Car Video LCD7 M7003 Silver,Car Video,TV and Video,Silver,SV Car Video LCD7 M7003,8
324,SV Car Video LCD7W M7080 Brown,Car Video,TV and Video,Brown,SV Car Video LCD7W M7080,8
325,SV Car Video LCD7W M7081 Brown,Car Video,TV and Video,Brown,SV Car Video LCD7W M7081,8
326,SV Car Video TFT7 M7000 Brown,Car Video,TV and Video,Brown,SV Car Video TFT7 M7000,8
327,SV Car Video TFT6.2W E6280 Brown,Car Video,TV and Video,Brown,SV Car Video TFT6.2W E6280,8
328,SV Car Video TFT6.2W E6281 Brown,Car Video,TV and Video,Brown,SV Car Video TFT6.2W E6281,8
329,SV Car Video TFT6.2W E6282 Brown,Car Video,TV and Video,Brown,SV Car Video TFT6.2W E6282,8
330,SV Car Video TFT7 M7001 Brown,Car Video,TV and Video,Brown,SV Car Video TFT7 M7001,8
331,SV Car Video AM/FM E1000 Brown,Car Video,TV and Video,Brown,SV Car Video AM/FM E1000,8
332,SV Car Video AM/FM E1001 Brown,Car Video,TV and Video,Brown,SV Car Video AM/FM E1001,8
333,SV Car Video TFT7 M7002 Brown,Car Video,TV and Video,Brown,SV Car Video TFT7 M7002,8
334,SV Car Video LCD9.2W X9280 Brown,Car Video,TV and Video,Brown,SV Car Video LCD9.2W X9280,8
335,SV Car Video LCD9.2W X9281 Brown,Car Video,TV and Video,Brown,SV Car Video LCD9.2W X9281,8
336,SV Car Video LCD7W M7082 Brown,Car Video,TV and Video,Brown,SV Car Video LCD7W M7082,8
337,SV Car Video LCD7 M7001 Brown,Car Video,TV and Video,Brown,SV Car Video LCD7 M7001,8
338,Fabrikam Laptop19W M9800 Black,Laptops,Computers,Black,Fabrikam Laptop19W M9800,4
340,Fabrikam Laptop17 M7000 Black,Laptops,Computers,Black,Fabrikam Laptop17 M7000,4
341,Fabrikam Laptop16W M6080 Black,Laptops,Computers,Black,Fabrikam Laptop16W M6080,4
342,Fabrikam Laptop16 M6000 Black,Laptops,Computers,Black,Fabrikam Laptop16 M6000,4
343,Fabrikam Laptop19 M9000 Black,Laptops,Computers,Black,Fabrikam Laptop19 M9000,4
344,Fabrikam Laptop12 M2000 White,Laptops,Computers,White,Fabrikam Laptop12 M2000,4
345,Fabrikam Laptop15 M5000 White,Laptops,Computers,White,Fabrikam Laptop15 M5000,4
346,Fabrikam Laptop15.4 M5400 White,Laptops,Computers,White,Fabrikam Laptop15.4 M5400,4
347,Fabrikam Laptop14.1 M4100 White,Laptops,Computers,White,Fabrikam Laptop14.1 M4100,4
348,Fabrikam Laptop15.4W M5480 White,Laptops,Computers,White,Fabrikam Laptop15.4W M5480,4
349,Fabrikam Laptop10.1 M0100 White,Laptops,Computers,White,Fabrikam Laptop10.1 M0100,4
350,Fabrikam Laptop12W M2080 Silver,Laptops,Computers,Silver,Fabrikam Laptop12W M2080,4
351,Fabrikam Laptop8.9W E0880 Silver,Laptops,Computers,Silver,Fabrikam Laptop8.9W E0880,4
353,Fabrikam Laptop10.1 M0101 Silver,Laptops,Computers,Silver,Fabrikam Laptop10.1 M0101,4
354,Fabrikam Laptop12 M2001 Silver,Laptops,Computers,Silver,Fabrikam Laptop12 M2001,4
356,Fabrikam Laptop14.1W M4180 Red,Laptops,Computers,Red,Fabrikam Laptop14.1W M4180,4
357,Fabrikam Laptop14.1 E4101 Red,Laptops,Computers,Red,Fabrikam Laptop14.1 E4101,4
358,Fabrikam Laptop8.9 E8002 Red,Laptops,Computers,Red,Fabrikam Laptop8.9 E8002,4
359,Fabrikam Laptop12 M2002 Red,Laptops,Computers,Red,Fabrikam Laptop12 M2002,4
360,Fabrikam Laptop13.3 M3000 Red,Laptops,Computers,Red,Fabrikam Laptop13.3 M3000,4
361,Fabrikam Laptop13.3W M3080 Red,Laptops,Computers,Red,Fabrikam Laptop13.3W M3080,4
363,Adventure Works Laptop15 M1500 Black,Laptops,Computers,Black,Adventure Works Laptop15 M1500,2
365,Adventure Works Laptop16 M1600 Black,Laptops,Computers,Black,Adventure Works Laptop16 M1600,2
366,Adventure Works Laptop15.4W M1548 Black,Laptops,Computers,Black,Adventure Works Laptop15.4W M1548,2
367,Adventure Works Laptop8.9 E0890 Black,Laptops,Computers,Black,Adventure Works Laptop8.9 E0890,2
368,Adventure Works Laptop19W X1980 White,Laptops,Computers,White,Adventure Works Laptop19W X1980,2
369,Adventure Works Laptop15 M1501 White,Laptops,Computers,White,Adventure Works Laptop15 M1501,2
370,Adventure Works Laptop12 M1201 White,Laptops,Computers,White,Adventure Works Laptop12 M1201,2
371,Adventure Works Laptop16 M1601 White,Laptops,Computers,White,Adventure Works Laptop16 M1601,2
372,Adventure Works Laptop15.4W M1548 White,Laptops,Computers,White,Adventure Works Laptop15.4W M1548,2
373,Adventure Works Laptop8.9 E0890 White,Laptops,Computers,White,Adventure Works Laptop8.9 E0890,2
374,Adventure Works Laptop19W X1980 Silver,Laptops,Computers,Silver,Adventure Works Laptop19W X1980,2
375,Adventure Works Laptop15 M1501 Silver,Laptops,Computers,Silver,Adventure Works Laptop15 M1501,2
376,Adventure Works Laptop12 M1201 Silver,Laptops,Computers,Silver,Adventure Works Laptop12 M1201,2
377,Adventure Works Laptop16 M1601 Silver,Laptops,Computers,Silver,Adventure Works Laptop16 M1601,2
378,Adventure Works Laptop15.4W M1548 Silver,Laptops,Computers,Silver,Adventure Works Laptop15.4W M1548,2
379,Adventure Works Laptop8.9 E0890 Silver,Laptops,Computers,Silver,Adventure Works Laptop8.9 E0890,2
380,Adventure Works Laptop19W X1980 Red,Laptops,Computers,Red,Adventure Works Laptop19W X1980,2
381,Adventure Works Laptop15 M1501 Red,Laptops,Computers,Red,Adventure Works Laptop15 M1501,2
382,Adventure Works Laptop12 M1201 Red,Laptops,Computers,Red,Adventure Works Laptop12 M1201,2
383,Adventure Works Laptop16 M1601 Red,Laptops,Computers,Red,Adventure Works Laptop16 M1601,2
384,Adventure Works Laptop15.4W M1548 Red,Laptops,Computers,Red,Adventure Works Laptop15.4W M1548,2
385,Adventure Works Laptop8.9 E0890 Red,Laptops,Computers,Red,Adventure Works Laptop8.9 E0890,2
386,Adventure Works Laptop19W X1980 Blue,Laptops,Computers,Blue,Adventure Works Laptop19W X1980,2
387,Adventure Works Laptop15 M1501 Blue,Laptops,Computers,Blue,Adventure Works Laptop15 M1501,2
388,Adventure Works Laptop12 M1201 Blue,Laptops,Computers,Blue,Adventure Works Laptop12 M1201,2
389,Adventure Works Laptop16 M1601 Blue,Laptops,Computers,Blue,Adventure Works Laptop16 M1601,2
390,WWI Laptop19W X0196 Black,Laptops,Computers,Black,WWI Laptop19W X0196,11
391,WWI Laptop15 M0150 Black,Laptops,Computers,Black,WWI Laptop15 M0150,11
392,WWI Laptop12 M0120 Black,Laptops,Computers,Black,WWI Laptop12 M0120,11
393,WWI Laptop16 M0160 Black,Laptops,Computers,Black,WWI Laptop16 M0160,11
394,WWI Laptop15.4W M0156 Black,Laptops,Computers,Black,WWI Laptop15.4W M0156,11
395,WWI Laptop8.9 E0089 Black,Laptops,Computers,Black,WWI Laptop8.9 E0089,11
396,WWI Laptop19W X0196 White,Laptops,Computers,White,WWI Laptop19W X0196,11
